"AGNO";"MRUN";"NOM_COM_ALU";"COD_GRADO";"LET_CUR";"COD_JOR";"GEN_ALU";"FEC_NAC_ALU";"EDAD_ALU";"PROM_GRAL";"ASISTENCIA"
2020;3015899;"LAMPA";2;"B";1;1;200503;15;7;85
2020;3806990;"PEÑALOLÉN";2;"B";1;1;200408;15;7;85
2020;3898745;"PEÑALOLÉN";2;"B";1;1;200502;15;69;85
2020;4018341;"LA CISTERNA";2;"B";1;1;200502;15;57;85
2020;4467546;"SAN FELIPE";2;"B";1;1;200409;15;7;85
2020;4851277;"CONCHALÍ";2;"B";1;1;200502;15;68;85
2020;5696709;"INDEPENDENCIA";2;"B";1;1;200406;16;69;85
2020;6278023;"SANTIAGO";2;"B";1;1;200411;15;66;85
2020;6598627;"PUENTE ALTO";2;"B";1;1;200410;15;69;85
2020;9162624;"QUILICURA";2;"B";1;1;200502;15;7;85
2020;9392383;"QUINTA NORMAL";2;"B";1;1;200503;15;68;85
2020;9907284;"PUDAHUEL";2;"B";1;1;200409;15;68;85
2020;11598312;"LA CISTERNA";2;"B";1;1;200401;16;68;85
2020;12501824;"PUENTE ALTO";2;"B";1;1;200410;15;7;85
2020;12538464;"CONCHALÍ";2;"B";1;1;200405;16;67;85
2020;12701970;"MAIPÚ";2;"B";1;1;200405;16;65;85
2020;14247203;"CERRILLOS";2;"B";1;1;200411;15;64;85
2020;15934342;"SANTIAGO";2;"B";1;1;200407;15;68;85
2020;17621380;"CERRO NAVIA";2;"B";1;1;200412;15;68;85
2020;17841247;"CERRO NAVIA";2;"B";1;1;200501;15;69;85
2020;17881845;"RECOLETA";2;"B";1;1;200505;15;68;85
2020;18506367;"LA FLORIDA";2;"B";1;1;200410;15;66;85
2020;18680033;"LOS ANDES";2;"B";1;1;200404;16;66;85
2020;19000461;"ESTACIÓN CENTRAL";2;"B";1;1;200501;15;65;85
2020;19815480;"MACUL";2;"B";1;1;200408;15;67;85
2020;20738396;"CONCHALÍ";2;"B";1;1;200501;15;65;85
2020;20823763;"MAIPÚ";2;"B";1;1;200409;15;68;85
2020;20908047;"QUILICURA";2;"B";1;1;200412;15;66;85
2020;21833236;"LA FLORIDA";2;"B";1;1;200504;15;67;85
2020;22041053;"SANTIAGO";2;"B";1;1;200502;15;65;85
2020;22718530;"QUILICURA";2;"B";1;1;200410;15;7;85
2020;22849329;"INDEPENDENCIA";2;"B";1;1;200405;16;69;85
2020;22989173;"LAMPA";2;"B";1;1;200505;15;7;85
2020;23506449;"LAMPA";2;"B";1;1;200502;15;67;85
2020;23871406;"EL BOSQUE";2;"B";1;1;200501;15;69;85
2020;711530;"PEÑAFLOR";2;"C";1;1;200406;16;7;85
2020;3431338;"PEÑAFLOR";2;"C";1;1;200307;16;65;85
2020;4109483;"MAIPÚ";2;"C";1;1;200411;15;69;85
2020;5741134;"CONCHALÍ";2;"C";1;1;200408;15;65;85
2020;7149646;"SANTIAGO";2;"C";1;1;200504;15;69;85
2020;7506420;"MOSTAZAL";2;"C";1;1;200505;15;67;85
2020;7729985;"PEDRO AGUIRRE CERDA";2;"C";1;1;200504;15;64;85
2020;8708284;"LA FLORIDA";2;"C";1;1;200502;15;67;85
2020;9985594;"LO PRADO";2;"C";1;1;200412;15;67;85
2020;11117757;"SAN JOAQUÍN";2;"C";1;1;200503;15;64;85
2020;11377262;"CERRO NAVIA";2;"C";1;1;200504;15;66;85
2020;11502813;"CERRO NAVIA";2;"C";1;1;200407;15;65;85
2020;11575193;"QUILICURA";2;"C";1;1;200310;16;66;85
2020;12102562;"SANTIAGO";2;"C";1;1;200502;15;65;85
2020;12320730;"CERRO NAVIA";2;"C";1;1;200407;15;67;85
2020;14039928;"LA GRANJA";2;"C";1;1;200408;15;62;85
2020;14894763;"PUDAHUEL";2;"C";1;1;200410;15;68;85
2020;15784009;"MAIPÚ";2;"C";1;1;200412;15;69;85
2020;15844150;"CERRILLOS";2;"C";1;1;200501;15;7;85
2020;16755179;"SANTIAGO";2;"C";1;1;200501;15;68;85
2020;16835462;"QUINTA NORMAL";2;"C";1;1;200502;15;63;85
2020;17230400;"SAN JOAQUÍN";2;"C";1;1;200409;15;64;85
2020;19014491;"RECOLETA";2;"C";1;1;200412;15;67;85
2020;19889241;"MAIPÚ";2;"C";1;1;200408;15;67;85
2020;20426938;"SAN RAMÓN";2;"C";1;1;200410;15;67;85
2020;20607252;"INDEPENDENCIA";2;"C";1;1;200507;14;64;85
2020;21116897;"RECOLETA";2;"C";1;1;200405;16;68;85
2020;21502050;"CERRO NAVIA";2;"C";1;1;200407;15;69;85
2020;21645254;"EL BOSQUE";2;"C";1;1;200410;15;69;85
2020;22193674;"QUILICURA";2;"C";1;1;200412;15;68;85
2020;22488351;"BUIN";2;"C";1;1;200504;15;68;85
2020;22914550;"LA CISTERNA";2;"C";1;1;200504;15;7;85
2020;22928303;"SAN JOAQUÍN";2;"C";1;1;200503;15;65;85
2020;23064079;"LA FLORIDA";2;"C";1;1;200307;16;64;85
2020;24327560;"PUDAHUEL";2;"C";1;1;200412;15;66;85
2020;24781207;"CURACAVÍ";2;"C";1;1;200501;15;66;85
2020;207775;"RENCA";2;"D";1;1;200501;15;69;85
2020;689184;"SAN RAMÓN";2;"D";1;1;200503;15;7;85
2020;2255003;"MAIPÚ";2;"D";1;1;200410;15;67;85
2020;2705798;"LAMPA";2;"D";1;1;200412;15;69;85
2020;3076358;"SANTIAGO";2;"D";1;1;200503;15;67;85
2020;3124930;"PEDRO AGUIRRE CERDA";2;"D";1;1;200411;15;69;85
2020;4249820;"SANTIAGO";2;"D";1;1;200504;15;65;85
2020;4546643;"LA FLORIDA";2;"D";1;1;200503;15;7;85
2020;6620115;"PUDAHUEL";2;"D";1;1;200409;15;7;85
2020;6639936;"SAN MIGUEL";2;"D";1;1;200406;16;69;85
2020;6648944;"IQUIQUE";2;"D";1;1;200501;15;64;85
2020;7048814;"PUENTE ALTO";2;"D";1;1;200506;15;65;85
2020;8941334;"LA PINTANA";2;"D";1;1;200408;15;67;85
2020;9306075;"HUECHURABA";2;"D";1;1;200410;15;67;85
2020;9545837;"LA PINTANA";2;"D";1;1;200501;15;67;85
2020;9640537;"QUINTA NORMAL";2;"D";1;1;200503;15;51;85
2020;10202104;"PEÑAFLOR";2;"D";1;1;200408;15;7;85
2020;10220188;"LO PRADO";2;"D";1;1;200409;15;62;85
2020;10746660;"LA REINA";2;"D";1;1;200408;15;69;85
2020;10893300;"QUILICURA";2;"D";1;1;200501;15;69;85
2020;10901214;"LA PINTANA";2;"D";1;1;200408;15;68;85
2020;13316075;"CERRO NAVIA";2;"D";1;1;200309;16;62;85
2020;13429470;"LA FLORIDA";2;"D";1;1;200408;15;57;85
2020;13521230;"LAMPA";2;"D";1;1;200407;15;57;85
2020;14038377;"RENCA";2;"D";1;1;200406;16;69;85
2020;14511433;"LA FLORIDA";2;"D";1;1;200411;15;62;85
2020;15957968;"SAN BERNARDO";2;"D";1;1;200409;15;69;85
2020;17534482;"MAIPÚ";2;"D";1;1;200501;15;61;85
2020;18539481;"PEÑALOLÉN";2;"D";1;1;200409;15;67;85
2020;18930054;"QUILICURA";2;"D";1;1;200405;16;69;85
2020;20629828;"LA FLORIDA";2;"D";1;1;200503;15;67;85
2020;21562737;"LA FLORIDA";2;"D";1;1;200406;16;67;85
2020;21612802;"QUINTA NORMAL";2;"D";1;1;200409;15;68;85
2020;21812552;"CERRO NAVIA";2;"D";1;1;200410;15;65;85
2020;23031149;"LA FLORIDA";2;"D";1;1;200309;16;5;85
2020;23650779;"ÑUÑOA";2;"D";1;1;200504;15;65;85
2020;24141879;"PUENTE ALTO";2;"D";1;1;200304;17;66;85
2020;24487164;"RENCA";2;"D";1;1;200501;15;67;85
2020;24872280;"SAN BERNARDO";2;"D";1;1;200306;17;61;85
2020;25474108;"ESTACIÓN CENTRAL";2;"D";1;1;200506;15;69;85
2020;843242;"SAN BERNARDO";2;"E";1;1;200411;15;7;85
2020;1210630;"SANTIAGO";2;"E";1;1;200502;15;69;85
2020;2808105;"SAN BERNARDO";2;"E";1;1;200410;15;65;85
2020;3016634;"SAN BERNARDO";2;"E";1;1;200409;15;66;85
2020;3643222;"LA FLORIDA";2;"E";1;1;200502;15;68;85
2020;3992296;"PUDAHUEL";2;"E";1;1;200410;15;69;85
2020;4903857;"QUILICURA";2;"E";1;1;200502;15;67;85
2020;5489901;"PUENTE ALTO";2;"E";1;1;200412;15;59;85
2020;5797653;"EL BOSQUE";2;"E";1;1;200503;15;68;85
2020;5934070;"SANTIAGO";2;"E";1;1;200502;15;69;85
2020;5989582;"LO PRADO";2;"E";1;1;200411;15;68;85
2020;6076879;"PEDRO AGUIRRE CERDA";2;"E";1;1;200407;15;67;85
2020;6909772;"SANTIAGO";2;"E";1;1;200502;15;66;85
2020;6975744;"PUENTE ALTO";2;"E";1;1;200409;15;68;85
2020;8546655;"LO PRADO";2;"E";1;1;200409;15;69;85
2020;8548639;"LO PRADO";2;"E";1;1;200503;15;65;85
2020;9096112;"EL BOSQUE";2;"E";1;1;200504;15;64;85
2020;9570360;"QUILICURA";2;"E";1;1;200502;15;67;85
2020;9660349;"QUINTA NORMAL";2;"E";1;1;200407;15;68;85
2020;10124455;"RENCA";2;"E";1;1;200412;15;67;85
2020;10571324;"PEDRO AGUIRRE CERDA";2;"E";1;1;200503;15;67;85
2020;11983414;"CERRO NAVIA";2;"E";1;1;200501;15;67;85
2020;12771459;"QUILICURA";2;"E";1;1;200410;15;69;85
2020;12827651;"PUDAHUEL";2;"E";1;1;200504;15;69;85
2020;13114006;"CERRO NAVIA";2;"E";1;1;200505;15;64;85
2020;14133623;"SAN JOAQUÍN";2;"E";1;1;200409;15;68;85
2020;14159056;"CERRILLOS";2;"E";1;1;200410;15;66;85
2020;14223127;"ESTACIÓN CENTRAL";2;"E";1;1;200501;15;69;85
2020;17313135;"HUECHURABA";2;"E";1;1;200411;15;68;85
2020;18056826;"LA FLORIDA";2;"E";1;1;200504;15;68;85
2020;18625396;"PUDAHUEL";2;"E";1;1;200412;15;69;85
2020;19353434;"SAN RAMÓN";2;"E";1;1;200411;15;7;85
2020;19840385;"MAIPÚ";2;"E";1;1;200504;15;68;85
2020;20835320;"LA CISTERNA";2;"E";1;1;200501;15;68;85
2020;21866249;"SAN BERNARDO";2;"E";1;1;200411;15;67;85
2020;22634017;"LA CISTERNA";2;"E";1;1;200506;15;66;85
2020;24208161;"PUDAHUEL";2;"E";1;1;200412;15;68;85
2020;25617263;"SANTIAGO";2;"E";1;1;200404;16;69;85
2020;215445;"LO PRADO";2;"F";1;1;200411;15;69;85
2020;582527;"ESTACIÓN CENTRAL";2;"F";1;1;200503;15;68;85
2020;1805341;"RECOLETA";2;"F";1;1;200406;16;68;85
2020;3817194;"RECOLETA";2;"F";1;1;200409;15;68;85
2020;4934883;"COYHAIQUE";2;"F";1;1;200405;16;69;85
2020;5872950;"PEDRO AGUIRRE CERDA";2;"F";1;1;200405;16;68;85
2020;6607181;"SAN JOAQUÍN";2;"F";1;1;200408;15;6;85
2020;7056656;"MAIPÚ";2;"F";1;1;200501;15;65;85
2020;8635816;"QUILICURA";2;"F";1;1;200405;16;68;85
2020;9026864;"QUILICURA";2;"F";1;1;200501;15;63;85
2020;9936024;"SANTIAGO";2;"F";1;1;200411;15;7;85
2020;11065199;"PUDAHUEL";2;"F";1;1;200407;15;67;85
2020;11405584;"PEÑALOLÉN";2;"F";1;1;200505;15;7;85
2020;11811465;"RECOLETA";2;"F";1;1;200503;15;7;85
2020;11877308;"CERRO NAVIA";2;"F";1;1;200503;15;67;85
2020;12120964;"RECOLETA";2;"F";1;1;200409;15;68;85
2020;12913836;"CERRILLOS";2;"F";1;1;200506;15;69;85
2020;12978298;"SAN MIGUEL";2;"F";1;1;200407;15;68;85
2020;13533283;"MAIPÚ";2;"F";1;1;200505;15;69;85
2020;13931056;"MAIPÚ";2;"F";1;1;200411;15;69;85
2020;15546677;"LA CISTERNA";2;"F";1;1;200407;15;7;85
2020;15696772;"SANTIAGO";2;"F";1;1;200406;16;7;85
2020;15843692;"LO PRADO";2;"F";1;1;200412;15;7;85
2020;15998534;"LO PRADO";2;"F";1;1;200411;15;69;85
2020;16186596;"LO PRADO";2;"F";1;1;200409;15;65;85
2020;17238973;"LO PRADO";2;"F";1;1;200409;15;57;85
2020;17254333;"PUDAHUEL";2;"F";1;1;200412;15;69;85
2020;18107976;"SANTIAGO";2;"F";1;1;200411;15;7;85
2020;18147762;"QUILICURA";2;"F";1;1;200407;15;66;85
2020;20545226;"CONCHALÍ";2;"F";1;1;200412;15;68;85
2020;21064535;"RECOLETA";2;"F";1;1;200410;15;69;85
2020;21150280;"MAIPÚ";2;"F";1;1;200411;15;68;85
2020;23033037;"QUILICURA";2;"F";1;1;200405;16;67;85
2020;24739991;"QUILICURA";2;"F";1;1;200404;16;67;85
2020;24846572;"LO ESPEJO";2;"F";1;1;200411;15;69;85
2020;25581228;"SAN RAMÓN";2;"F";1;1;200303;17;69;85
2020;806760;"ESTACIÓN CENTRAL";2;"G";1;1;200409;15;68;85
2020;1471854;"MAIPÚ";2;"G";1;1;200501;15;68;85
2020;1580567;"PEDRO AGUIRRE CERDA";2;"G";1;1;200405;16;68;85
2020;1790265;"MAIPÚ";2;"G";1;1;200503;15;67;85
2020;2176440;"INDEPENDENCIA";2;"G";1;1;200407;15;68;85
2020;5091986;"LA CISTERNA";2;"G";1;1;200409;15;67;85
2020;5560803;"QUILICURA";2;"G";1;1;200409;15;65;85
2020;5891194;"MACUL";2;"G";1;1;200503;15;68;85
2020;6078169;"RECOLETA";2;"G";1;1;200402;16;67;85
2020;6440876;"MAIPÚ";2;"G";1;1;200409;15;68;85
2020;8096763;"PUDAHUEL";2;"G";1;1;200406;16;65;85
2020;8886949;"SANTIAGO";2;"G";1;1;200402;16;59;85
2020;9090458;"SAN MIGUEL";2;"G";1;1;200405;16;64;85
2020;9344395;"MAIPÚ";2;"G";1;1;200407;15;69;85
2020;10496717;"PUDAHUEL";2;"G";1;1;200411;15;66;85
2020;11052693;"MAIPÚ";2;"G";1;1;200410;15;67;85
2020;11607646;"PUDAHUEL";2;"G";1;1;200504;15;7;85
2020;12051986;"RENCA";2;"G";1;1;200410;15;67;85
2020;12256739;"SAN JOAQUÍN";2;"G";1;1;200411;15;59;85
2020;12458837;"MAIPÚ";2;"G";1;1;200406;16;67;85
2020;12812760;"LA CISTERNA";2;"G";1;1;200408;15;65;85
2020;13416581;"HUECHURABA";2;"G";1;1;200503;15;61;85
2020;16776401;"RECOLETA";2;"G";1;1;200310;16;55;85
2020;17550145;"LA FLORIDA";2;"G";1;1;200407;15;69;85
2020;18214130;"PEÑAFLOR";2;"G";1;1;200406;16;68;85
2020;19294691;"MAIPÚ";2;"G";1;1;200408;15;59;85
2020;20684323;"LA CISTERNA";2;"G";1;1;200410;15;66;85
2020;21102438;"LO PRADO";2;"G";1;1;200502;15;67;85
2020;21466701;"QUINTA NORMAL";2;"G";1;1;200501;15;67;85
2020;22071011;"PUDAHUEL";2;"G";1;1;200503;15;65;85
2020;22681802;"HUECHURABA";2;"G";1;1;200409;15;68;85
2020;23128871;"CERRO NAVIA";2;"G";1;1;200408;15;7;85
2020;24011640;"ESTACIÓN CENTRAL";2;"G";1;1;200404;16;63;85
2020;24503382;"QUILICURA";2;"G";1;1;200405;16;56;85
2020;166381;"PUENTE ALTO";2;"H";1;1;200408;15;67;85
2020;785412;"LA CISTERNA";2;"H";1;1;200409;15;63;85
2020;1010803;"PUDAHUEL";2;"H";1;1;200412;15;68;85
2020;1104064;"QUINTA NORMAL";2;"H";1;1;200502;15;69;85
2020;1319058;"QUILICURA";2;"H";1;1;200405;16;65;85
2020;1631327;"PUENTE ALTO";2;"H";1;1;200409;15;69;85
2020;2419492;"SAN JOAQUÍN";2;"H";1;1;200410;15;69;85
2020;3857419;"RECOLETA";2;"H";1;1;200405;16;66;85
2020;4340928;"SAN JOAQUÍN";2;"H";1;1;200408;15;69;85
2020;4429180;"SANTIAGO";2;"H";1;1;200410;15;68;85
2020;4982414;"PEÑALOLÉN";2;"H";1;1;200310;16;62;85
2020;5008201;"PEÑALOLÉN";2;"H";1;1;200410;15;65;85
2020;6151869;"LA GRANJA";2;"H";1;1;200411;15;68;85
2020;6244785;"QUINTA NORMAL";2;"H";1;1;200412;15;67;85
2020;6433782;"QUILICURA";2;"H";1;1;200410;15;61;85
2020;6433987;"SAN MIGUEL";2;"H";1;1;200407;15;69;85
2020;6934200;"PUENTE ALTO";2;"H";1;1;200409;15;69;85
2020;7747398;"LAMPA";2;"H";1;1;200409;15;68;85
2020;7807105;"SANTIAGO";2;"H";1;1;200410;15;65;85
2020;9153003;"MACUL";2;"H";1;1;200406;16;62;85
2020;10337403;"LA FLORIDA";2;"H";1;1;200406;16;66;85
2020;10750299;"PUDAHUEL";2;"H";1;1;200501;15;68;85
2020;11806281;"PUDAHUEL";2;"H";1;1;200407;15;68;85
2020;13273871;"MACUL";2;"H";1;1;200409;15;69;85
2020;13320759;"CERRO NAVIA";2;"H";1;1;200506;15;67;85
2020;15324426;"EL BOSQUE";2;"H";1;1;200409;15;66;85
2020;16314988;"PUDAHUEL";2;"H";1;1;200412;15;67;85
2020;16717337;"COPIAPÓ";2;"H";1;1;200504;15;69;85
2020;16850233;"RECOLETA";2;"H";1;1;200412;15;67;85
2020;17033065;"MAIPÚ";2;"H";1;1;200406;16;68;85
2020;17192463;"EL BOSQUE";2;"H";1;1;200411;15;68;85
2020;18009981;"HUECHURABA";2;"H";1;1;200503;15;68;85
2020;18014091;"CAUQUENES";2;"H";1;1;200407;15;67;85
2020;18733010;"RENCA";2;"H";1;1;200503;15;69;85
2020;18896600;"PUENTE ALTO";2;"H";1;1;200410;15;68;85
2020;20640120;"RECOLETA";2;"H";1;1;200502;15;69;85
2020;22637476;"PUDAHUEL";2;"H";1;1;200411;15;67;85
2020;22743876;"LA CISTERNA";2;"H";1;1;200504;15;65;85
2020;22965879;"SANTIAGO";2;"H";1;1;200407;15;63;85
2020;23459919;"CONCHALÍ";2;"H";1;1;200412;15;69;85
2020;24411206;"SAN BERNARDO";2;"H";1;1;200504;15;67;85
2020;302828;"SANTIAGO";2;"I";1;1;200504;15;67;85
2020;681000;"SANTIAGO";2;"I";1;1;200411;15;6;85
2020;1118065;"CERRO NAVIA";2;"I";1;1;200406;16;66;85
2020;1584251;"CERRO NAVIA";2;"I";1;1;200408;15;63;85
2020;1623134;"TILTIL";2;"I";1;1;200407;15;58;85
2020;2307132;"MAIPÚ";2;"I";1;1;200501;15;67;85
2020;2318528;"MAIPÚ";2;"I";1;1;200505;15;58;85
2020;2934360;"LO PRADO";2;"I";1;1;200406;16;63;85
2020;3528421;"CERRO NAVIA";2;"I";1;1;200412;15;67;85
2020;4143044;"PUENTE ALTO";2;"I";1;1;200504;15;66;85
2020;5034589;"QUINTA NORMAL";2;"I";1;1;200407;15;66;85
2020;5363203;"SANTIAGO";2;"I";1;1;200412;15;59;85
2020;5878731;"PUDAHUEL";2;"I";1;1;200411;15;64;85
2020;6206901;"RECOLETA";2;"I";1;1;200406;16;65;85
2020;6514826;"LAMPA";2;"I";1;1;200412;15;66;85
2020;8909829;"PUDAHUEL";2;"I";1;1;200506;15;57;85
2020;9313357;"PUDAHUEL";2;"I";1;1;200407;15;67;85
2020;9365594;"QUILICURA";2;"I";1;1;200411;15;67;85
2020;10226064;"PUENTE ALTO";2;"I";1;1;200412;15;67;85
2020;12044782;"COLINA";2;"I";1;1;200502;15;64;85
2020;12410004;"LO PRADO";2;"I";1;1;200410;15;65;85
2020;12786946;"LA FLORIDA";2;"I";1;1;200504;15;64;85
2020;13340511;"EL BOSQUE";2;"I";1;1;200408;15;61;85
2020;15237512;"ESTACIÓN CENTRAL";2;"I";1;1;200504;15;67;85
2020;15752146;"PUDAHUEL";2;"I";1;1;200408;15;68;85
2020;15763671;"SAN RAMÓN";2;"I";1;1;200412;15;65;85
2020;17638741;"LA FLORIDA";2;"I";1;1;200505;15;66;85
2020;18482384;"SANTIAGO";2;"I";1;1;200501;15;64;85
2020;18843651;"QUILICURA";2;"I";1;1;200412;15;67;85
2020;20170997;"PUDAHUEL";2;"I";1;1;200402;16;61;85
2020;21205581;"QUINTA NORMAL";2;"I";1;1;200505;15;64;85
2020;22196856;"QUINTA NORMAL";2;"I";1;1;200501;15;66;85
2020;22523379;"PUDAHUEL";2;"I";1;1;200409;15;65;85
2020;22895810;"CURACAVÍ";2;"I";1;1;200506;15;65;85
2020;23114427;"LO PRADO";2;"I";1;1;200412;15;67;85
2020;23366894;"LA REINA";2;"I";1;1;200506;15;68;85
2020;23623760;"QUINTA NORMAL";2;"I";1;1;200408;15;66;85
2020;23932639;"PEÑALOLÉN";2;"I";1;1;200408;15;67;85
2020;152905;"QUINTA NORMAL";2;"J";1;1;200502;15;68;85
2020;1426760;"LO PRADO";2;"J";1;1;200410;15;68;85
2020;1793405;"LA FLORIDA";2;"J";1;1;200405;16;66;85
2020;5226936;"LO PRADO";2;"J";1;1;200504;15;66;85
2020;6960441;"RENCA";2;"J";1;1;200408;15;67;85
2020;7071905;"RECOLETA";2;"J";1;1;200404;16;68;85
2020;7312658;"SANTIAGO";2;"J";1;1;200412;15;67;85
2020;8264054;"PUENTE ALTO";2;"J";1;1;200407;15;7;85
2020;9781634;"ESTACIÓN CENTRAL";2;"J";1;1;200505;15;63;85
2020;10307397;"SAN MIGUEL";2;"J";1;1;200404;16;6;85
2020;12057162;"RENCA";2;"J";1;1;200407;15;66;85
2020;14033162;"QUINTA NORMAL";2;"J";1;1;200410;15;69;85
2020;14348639;"MACUL";2;"J";1;1;200503;15;69;85
2020;16197646;"SANTIAGO";2;"J";1;1;200408;15;68;85
2020;16808594;"PEÑALOLÉN";2;"J";1;1;200112;18;65;85
2020;18028712;"SAN JOAQUÍN";2;"J";1;1;200411;15;66;85
2020;19128405;"SANTIAGO";2;"J";1;1;200503;15;62;85
2020;19930564;"LO PRADO";2;"J";1;1;200408;15;58;85
2020;21004719;"SAN RAMÓN";2;"J";1;1;200408;15;69;85
2020;22270342;"PUDAHUEL";2;"J";1;1;200411;15;66;85
2020;23053078;"PEDRO AGUIRRE CERDA";2;"J";1;1;200409;15;69;85
2020;248083;"ESTACIÓN CENTRAL";2;"K";1;1;200505;15;57;85
2020;2460565;"MAIPÚ";2;"K";1;1;200409;15;66;85
2020;3654143;"PEDRO AGUIRRE CERDA";2;"K";1;1;200411;15;6;85
2020;4056912;"SANTIAGO";2;"K";1;1;200404;16;64;85
2020;5558266;"MAIPÚ";2;"K";1;1;200505;15;64;85
2020;6594961;"LA PINTANA";2;"K";1;1;200408;15;69;85
2020;6684507;"SANTIAGO";2;"K";1;1;200409;15;64;85
2020;9038995;"LA FLORIDA";2;"K";1;1;200502;15;61;85
2020;10202409;"SANTIAGO";2;"K";1;1;200502;15;66;85
2020;10352063;"CERRO NAVIA";2;"K";1;1;200307;16;57;85
2020;10408681;"LO PRADO";2;"K";1;1;200408;15;69;85
2020;10686530;"HUECHURABA";2;"K";1;1;200501;15;69;85
2020;12308666;"SANTIAGO";2;"K";1;1;200406;16;67;85
2020;12646972;"LA FLORIDA";2;"K";1;1;200409;15;64;85
2020;13263491;"SAN JOAQUÍN";2;"K";1;1;200409;15;68;85
2020;13405568;"PUDAHUEL";2;"K";1;1;200504;15;67;85
2020;14082711;"QUILICURA";2;"K";1;1;200403;16;64;85
2020;14212886;"PUDAHUEL";2;"K";1;1;200501;15;58;85
2020;15102246;"PUENTE ALTO";2;"K";1;1;200305;17;56;85
2020;15623976;"PUENTE ALTO";2;"K";1;1;200412;15;63;85
2020;16967605;"LA FLORIDA";2;"K";1;1;200503;15;7;85
2020;17119326;"RECOLETA";2;"K";1;1;200408;15;67;85
2020;17463650;"LA GRANJA";2;"K";1;1;200410;15;66;85
2020;17487040;"CERRO NAVIA";2;"K";1;1;200310;16;66;85
2020;18674386;"PADRE HURTADO";2;"K";1;1;200408;15;68;85
2020;18890483;"CERRILLOS";2;"K";1;1;200401;16;66;85
2020;19041073;"LA PINTANA";2;"K";1;1;200502;15;64;85
2020;19599078;"PUDAHUEL";2;"K";1;1;200412;15;59;85
2020;20004986;"EL BOSQUE";2;"K";1;1;200406;16;61;85
2020;20242407;"TEMUCO";2;"K";1;1;200407;15;68;85
