"AGNO";"MRUN";"NOM_COM_ALU";"COD_GRADO";"LET_CUR";"COD_JOR";"GEN_ALU";"FEC_NAC_ALU";"EDAD_ALU";"PROM_GRAL";"ASISTENCIA"
2022;1915951;"MAIPÚ";4;"A";1;1;200503;17;67;77
2022;2280148;"QUILICURA";4;"A";1;1;200502;17;67;81
2022;2419492;"SAN JOAQUÍN";4;"A";1;1;200410;17;69;86
2022;2920052;"ESTACIÓN CENTRAL";4;"A";1;1;200407;17;66;73
2022;3772104;"ÑUÑOA";4;"A";1;1;200411;17;67;81
2022;3797638;"PEDRO AGUIRRE CERDA";4;"A";1;1;200408;17;69;74
2022;3898745;"PEÑALOLÉN";4;"A";1;1;200502;17;62;79
2022;4295520;"SANTIAGO";4;"A";1;1;200409;17;68;81
2022;4304883;"PROVIDENCIA";4;"A";1;1;200405;18;68;65
2022;4412458;"PUENTE ALTO";4;"A";1;1;200504;17;69;78
2022;4522293;"PEÑALOLÉN";4;"A";1;1;200408;17;65;83
2022;4851277;"CONCHALÍ";4;"A";1;1;200502;17;69;87
2022;5169009;"SAN RAMÓN";4;"A";1;1;200406;18;69;75
2022;7227700;"LO PRADO";4;"A";1;1;200412;17;68;63
2022;8514154;"PEDRO AGUIRRE CERDA";4;"A";1;1;200502;17;69;88
2022;8941334;"LA PINTANA";4;"A";1;1;200408;17;68;81
2022;9162624;"QUILICURA";4;"A";1;1;200502;17;66;82
2022;9344395;"MAIPÚ";4;"A";1;1;200407;17;65;78
2022;11951476;"PEDRO AGUIRRE CERDA";4;"A";1;1;200408;17;68;78
2022;12171835;"SANTIAGO";4;"A";1;1;200308;18;6;82
2022;13662717;"MAIPÚ";4;"A";1;1;200405;18;66;84
2022;14406393;"MAIPÚ";4;"A";1;1;200501;17;64;86
2022;14477224;"LAMPA";4;"A";1;1;200501;17;67;73
2022;15439320;"LA FLORIDA";4;"A";1;1;200412;17;68;75
2022;16373786;"PUENTE ALTO";4;"A";1;1;200306;19;69;72
2022;16455523;"CERRILLOS";4;"A";1;1;200408;17;66;83
2022;16789617;"MAIPÚ";4;"A";1;1;200407;17;68;83
2022;16921085;"RENCA";4;"A";1;1;200407;17;69;68
2022;17841247;"CERRO NAVIA";4;"A";1;1;200501;17;66;77
2022;18759899;"MAIPÚ";4;"A";1;1;200407;17;68;69
2022;19872750;"LO BARNECHEA";4;"A";1;1;200409;17;63;64
2022;20058981;"EL BOSQUE";4;"A";1;1;200503;17;68;78
2022;20738396;"CONCHALÍ";4;"A";1;1;200501;17;66;69
2022;21365274;"LOS ÁNGELES";4;"A";1;1;200505;17;63;86
2022;22648170;"PEDRO AGUIRRE CERDA";4;"A";1;1;200404;18;68;77
2022;22718530;"QUILICURA";4;"A";1;1;200410;17;64;86
2022;22847461;"LA FLORIDA";4;"A";1;1;200501;17;69;69
2022;23506449;"LAMPA";4;"A";1;1;200502;17;64;75
2022;23882157;"EL BOSQUE";4;"A";1;1;200406;18;69;81
2022;24318611;"RENCA";4;"A";1;1;200410;17;63;83
2022;24327560;"PUDAHUEL";4;"A";1;1;200412;17;6;72
2022;24781207;"CURACAVÍ";4;"A";1;1;200501;17;67;72
2022;161953;"LO ESPEJO";4;"B";1;1;200409;17;7;86
2022;480871;"EL BOSQUE";4;"B";1;1;200502;17;7;92
2022;682667;"LA FLORIDA";4;"B";1;1;200412;17;65;87
2022;1118065;"CERRO NAVIA";4;"B";1;1;200406;18;63;78
2022;1172838;"EL BOSQUE";4;"B";1;1;200411;17;65;92
2022;1319058;"QUILICURA";4;"B";1;1;200405;18;66;87
2022;1426760;"LO PRADO";4;"B";1;1;200410;17;69;82
2022;3032768;"ESTACIÓN CENTRAL";4;"B";1;1;200502;17;64;70
2022;3074752;"LO PRADO";4;"B";1;1;200501;17;67;89
2022;3679288;"INDEPENDENCIA";4;"B";1;1;200412;17;69;77
2022;3797421;"SANTIAGO";4;"B";1;1;200410;17;69;82
2022;4467546;"SAN FELIPE";4;"B";1;1;200409;17;7;91
2022;5854377;"SANTIAGO";4;"B";1;1;200404;18;68;79
2022;6433782;"QUILICURA";4;"B";1;1;200410;17;57;48
2022;6435315;"QUILICURA";4;"B";1;1;200503;17;65;74
2022;6514826;"LAMPA";4;"B";1;1;200412;17;68;93
2022;6639936;"SAN MIGUEL";4;"B";1;1;200406;18;69;96
2022;7071905;"RECOLETA";4;"B";1;1;200404;18;63;92
2022;7312658;"SANTIAGO";4;"B";1;1;200412;17;68;91
2022;8546655;"LO PRADO";4;"B";1;1;200409;17;69;84
2022;9313357;"PUDAHUEL";4;"B";1;1;200407;17;67;92
2022;10656811;"MAIPÚ";4;"B";1;1;200503;17;69;88
2022;10686530;"HUECHURABA";4;"B";1;1;200501;17;68;91
2022;11405584;"PEÑALOLÉN";4;"B";1;1;200505;17;7;98
2022;11811465;"RECOLETA";4;"B";1;1;200503;17;69;93
2022;13827651;"LA GRANJA";4;"B";1;1;200412;17;67;65
2022;15510982;"EL BOSQUE";4;"B";1;1;200408;17;59;87
2022;15784009;"MAIPÚ";4;"B";1;1;200412;17;68;86
2022;17264158;"LOS ÁNGELES";4;"B";1;1;200410;17;66;74
2022;18028712;"SAN JOAQUÍN";4;"B";1;1;200411;17;69;84
2022;18068534;"LA FLORIDA";4;"B";1;1;200308;18;6;82
2022;19014491;"RECOLETA";4;"B";1;1;200412;17;68;87
2022;19026945;"ESTACIÓN CENTRAL";4;"B";1;1;200503;17;67;93
2022;19889241;"MAIPÚ";4;"B";1;1;200408;17;67;100
2022;20908047;"QUILICURA";4;"B";1;1;200412;17;7;94
2022;21102438;"LO PRADO";4;"B";1;1;200502;17;66;89
2022;21150280;"MAIPÚ";4;"B";1;1;200411;17;69;84
2022;22681802;"HUECHURABA";4;"B";1;1;200409;17;69;93
2022;22914550;"LA CISTERNA";4;"B";1;1;200504;17;67;83
2022;23398277;"INDEPENDENCIA";4;"B";1;1;200405;18;67;98
2022;23572834;"SAN RAMÓN";4;"B";1;1;200412;17;64;72
2022;23965876;"MAIPÚ";4;"B";1;1;200409;17;69;70
2022;328220;"LA PINTANA";4;"C";1;1;200407;17;66;91
2022;2197725;"LA FLORIDA";4;"C";1;1;200410;17;64;97
2022;2273697;"PEDRO AGUIRRE CERDA";4;"C";1;1;200410;17;66;88
2022;2599733;"SAN BERNARDO";4;"C";1;1;200505;17;64;96
2022;3431338;"PEÑAFLOR";4;"C";1;1;200307;18;65;86
2022;3587122;"PUDAHUEL";4;"C";1;1;200501;17;64;96
2022;4143044;"PUENTE ALTO";4;"C";1;1;200504;17;66;87
2022;4249820;"SANTIAGO";4;"C";1;1;200504;17;67;77
2022;5258947;"ESTACIÓN CENTRAL";4;"C";1;1;200409;17;68;89
2022;6594961;"LA PINTANA";4;"C";1;1;200408;17;7;98
2022;7443229;"QUINTA NORMAL";4;"C";1;1;200408;17;63;96
2022;8909829;"PUDAHUEL";4;"C";1;1;200506;17;56;69
2022;9545837;"LA PINTANA";4;"C";1;1;200501;17;67;83
2022;10408681;"LO PRADO";4;"C";1;1;200408;17;69;94
2022;10750299;"PUDAHUEL";4;"C";1;1;200501;17;69;97
2022;11031363;"MAIPÚ";4;"C";1;1;200403;18;66;94
2022;11302644;"IQUIQUE";4;"C";1;1;200408;17;68;75
2022;11577847;"SANTA CRUZ";4;"C";1;1;200502;17;66;89
2022;11877308;"CERRO NAVIA";4;"C";1;1;200503;17;66;89
2022;11983414;"CERRO NAVIA";4;"C";1;1;200501;17;67;97
2022;12004440;"ESTACIÓN CENTRAL";4;"C";1;1;200406;18;65;88
2022;13340511;"EL BOSQUE";4;"C";1;1;200408;17;67;69
2022;13521230;"LAMPA";4;"C";1;1;200407;17;53;68
2022;15102246;"PUENTE ALTO";4;"C";1;1;200305;19;69;91
2022;15602704;"RECOLETA";4;"C";1;1;200409;17;63;75
2022;16577079;"PUENTE ALTO";4;"C";1;1;200407;17;67;94
2022;16967605;"LA FLORIDA";4;"C";1;1;200503;17;68;93
2022;18107976;"SANTIAGO";4;"C";1;1;200411;17;66;79
2022;18736951;"PUENTE ALTO";4;"C";1;1;200411;17;68;96
2022;18956935;"LA GRANJA";4;"C";1;1;200504;17;67;87
2022;19918328;"SANTIAGO";4;"C";1;1;200407;17;66;96
2022;20338528;"SAN MIGUEL";4;"C";1;1;200407;17;55;86
2022;21938600;"QUILICURA";4;"C";1;1;200405;18;68;96
2022;21965666;"RECOLETA";4;"C";1;1;200407;17;58;86
2022;23276623;"PUDAHUEL";4;"C";1;1;200501;17;65;75
2022;23366894;"LA REINA";4;"C";1;1;200506;17;6;94
2022;23464211;"LO PRADO";4;"C";1;1;200502;17;68;86
2022;23871406;"EL BOSQUE";4;"C";1;1;200501;17;68;83
2022;24272188;"PUDAHUEL";4;"C";1;1;200410;17;68;96
2022;24437526;"SAN MIGUEL";4;"C";1;1;200411;17;68;84
2022;24487164;"RENCA";4;"C";1;1;200501;17;68;64
2022;24655602;"PEÑALOLÉN";4;"C";1;1;200405;18;69;91
2022;215445;"LO PRADO";4;"D";1;1;200411;17;66;88
2022;711530;"PEÑAFLOR";4;"D";1;1;200406;18;68;92
2022;1106465;"PUENTE ALTO";4;"D";1;1;200408;17;66;74
2022;1278514;"PUDAHUEL";4;"D";1;1;200405;18;65;87
2022;2091651;"PEDRO AGUIRRE CERDA";4;"D";1;1;200409;17;65;96
2022;3015899;"LAMPA";4;"D";1;1;200503;17;7;86
2022;3076358;"SANTIAGO";4;"D";1;1;200503;17;67;92
2022;4934883;"COYHAIQUE";4;"D";1;1;200405;18;67;88
2022;4964573;"LA FLORIDA";4;"D";1;1;200407;17;61;79
2022;5744897;"SANTIAGO";4;"D";1;1;200410;17;67;87
2022;6684507;"SANTIAGO";4;"D";1;1;200409;17;67;97
2022;7270755;"HUECHURABA";4;"D";1;1;200501;17;67;94
2022;7807105;"SANTIAGO";4;"D";1;1;200410;17;63;56
2022;8168739;"PEDRO AGUIRRE CERDA";4;"D";1;1;200312;18;65;78
2022;8261371;"SALAMANCA";4;"D";1;1;200409;17;66;81
2022;9660349;"QUINTA NORMAL";4;"D";1;1;200407;17;68;96
2022;10440619;"CERRO NAVIA";4;"D";1;1;200501;17;67;93
2022;10945126;"MAIPÚ";4;"D";1;1;200308;18;64;83
2022;11177505;"QUILICURA";4;"D";1;1;200504;17;65;93
2022;11984742;"SAN MIGUEL";4;"D";1;1;200406;18;65;93
2022;12634044;"PUENTE ALTO";4;"D";1;1;200407;17;67;88
2022;12782198;"PROVIDENCIA";4;"D";1;1;200412;17;65;97
2022;14011084;"LA FLORIDA";4;"D";1;1;200404;18;69;91
2022;14033162;"QUINTA NORMAL";4;"D";1;1;200410;17;68;82
2022;14348639;"MACUL";4;"D";1;1;200503;17;68;83
2022;15237512;"ESTACIÓN CENTRAL";4;"D";1;1;200504;17;65;91
2022;15799582;"SAN MIGUEL";4;"D";1;1;200505;17;66;92
2022;16150966;"LA FLORIDA";4;"D";1;1;200411;17;69;96
2022;16943659;"MAIPÚ";4;"D";1;1;200410;17;66;96
2022;17183633;"SANTIAGO";4;"D";1;1;200310;18;66;87
2022;18674386;"PADRE HURTADO";4;"D";1;1;200408;17;64;86
2022;19363971;"SANTIAGO";4;"D";1;1;200409;17;63;93
2022;19962329;"LA FLORIDA";4;"D";1;1;200410;17;67;91
2022;21502050;"CERRO NAVIA";4;"D";1;1;200407;17;67;96
2022;21760014;"CONCHALÍ";4;"D";1;1;200412;17;66;81
2022;22345491;"RECOLETA";4;"D";1;1;200503;17;66;87
2022;22488351;"BUIN";4;"D";1;1;200504;17;67;81
2022;22637476;"PUDAHUEL";4;"D";1;1;200411;17;67;87
2022;22989173;"LAMPA";4;"D";1;1;200505;17;68;82
2022;23053078;"PEDRO AGUIRRE CERDA";4;"D";1;1;200409;17;69;70
2022;23565639;"TALAGANTE";4;"D";1;1;200409;17;67;88
2022;23730602;"RECOLETA";4;"D";1;1;200503;17;66;96
2022;3857419;"RECOLETA";4;"E";1;1;200405;18;62;89
2022;4029957;"SANTIAGO";4;"E";1;1;200410;17;67;83
2022;5558266;"MAIPÚ";4;"E";1;1;200505;17;66;82
2022;6388668;"SANTIAGO";4;"E";1;1;200503;17;67;92
2022;6450889;"SANTIAGO";4;"E";1;1;200409;17;62;56
2022;6960441;"RENCA";4;"E";1;1;200408;17;67;92
2022;7506420;"MOSTAZAL";4;"E";1;1;200505;17;66;92
2022;7611471;"LA REINA";4;"E";1;1;200411;17;67;93
2022;8264054;"PUENTE ALTO";4;"E";1;1;200407;17;67;93
2022;8886949;"SANTIAGO";4;"E";1;1;200402;18;62;87
2022;9936024;"SANTIAGO";4;"E";1;1;200411;17;69;96
2022;10307397;"SAN MIGUEL";4;"E";1;1;200404;18;63;92
2022;10401797;"QUILICURA";4;"E";1;1;200406;18;68;82
2022;11502813;"CERRO NAVIA";4;"E";1;1;200407;17;64;91
2022;12055209;"MAIPÚ";4;"E";1;1;200501;17;66;87
2022;12308666;"SANTIAGO";4;"E";1;1;200406;18;68;93
2022;12320730;"CERRO NAVIA";4;"E";1;1;200407;17;62;77
2022;12646972;"LA FLORIDA";4;"E";1;1;200409;17;63;94
2022;12812760;"LA CISTERNA";4;"E";1;1;200408;17;65;62
2022;12940642;"CERRO NAVIA";4;"E";1;1;200504;17;62;88
2022;13405568;"PUDAHUEL";4;"E";1;1;200504;17;67;86
2022;13675612;"PUENTE ALTO";4;"E";1;1;200409;17;64;86
2022;13790754;"MAIPÚ";4;"E";1;1;200503;17;65;94
2022;14038377;"RENCA";4;"E";1;1;200406;18;63;89
2022;15843692;"LO PRADO";4;"E";1;1;200412;17;69;100
2022;16314988;"PUDAHUEL";4;"E";1;1;200412;17;63;77
2022;16808594;"PEÑALOLÉN";4;"E";1;1;200112;20;67;83
2022;16850233;"RECOLETA";4;"E";1;1;200412;17;65;81
2022;17254333;"PUDAHUEL";4;"E";1;1;200412;17;68;97
2022;17463650;"LA GRANJA";4;"E";1;1;200410;17;66;84
2022;17955677;"MAIPÚ";4;"E";1;1;200412;17;69;94
2022;18147762;"QUILICURA";4;"E";1;1;200407;17;66;83
2022;18214130;"PEÑAFLOR";4;"E";1;1;200406;18;66;81
2022;19353434;"SAN RAMÓN";4;"E";1;1;200411;17;66;88
2022;20366245;"MAIPÚ";4;"E";1;1;200404;18;65;91
2022;20684323;"LA CISTERNA";4;"E";1;1;200410;17;63;79
2022;21064535;"RECOLETA";4;"E";1;1;200410;17;66;92
2022;21116897;"RECOLETA";4;"E";1;1;200405;18;65;78
2022;22071011;"PUDAHUEL";4;"E";1;1;200503;17;63;77
2022;23128871;"CERRO NAVIA";4;"E";1;1;200408;17;69;87
2022;23751343;"ÑUÑOA";4;"E";1;1;200412;17;68;87
2022;24403505;"LA FLORIDA";4;"E";1;1;200409;17;65;87
2022;207775;"RENCA";4;"F";1;1;200501;17;69;98
2022;474850;"PUENTE ALTO";4;"F";1;1;200503;17;68;92
2022;582527;"ESTACIÓN CENTRAL";4;"F";1;1;200503;17;64;89
2022;689184;"SAN RAMÓN";4;"F";1;1;200503;17;69;96
2022;1631327;"PUENTE ALTO";4;"F";1;1;200409;17;65;87
2022;2283428;"SAN JOAQUÍN";4;"F";1;1;200411;17;6;100
2022;2705798;"LAMPA";4;"F";1;1;200412;17;69;98
2022;4536897;"SAN RAMÓN";4;"F";1;1;200502;17;62;87
2022;4546643;"LA FLORIDA";4;"F";1;1;200503;17;69;98
2022;5891194;"MACUL";4;"F";1;1;200503;17;68;89
2022;5905057;"INDEPENDENCIA";4;"F";1;1;200411;17;7;87
2022;6620115;"PUDAHUEL";4;"F";1;1;200409;17;69;98
2022;6934200;"PUENTE ALTO";4;"F";1;1;200409;17;66;98
2022;10091508;"SAN JOAQUÍN";4;"F";1;1;200411;17;62;98
2022;10202104;"PEÑAFLOR";4;"F";1;1;200408;17;69;100
2022;10226064;"PUENTE ALTO";4;"F";1;1;200412;17;65;96
2022;10496717;"PUDAHUEL";4;"F";1;1;200411;17;64;96
2022;10746660;"LA REINA";4;"F";1;1;200408;17;68;100
2022;10901214;"LA PINTANA";4;"F";1;1;200408;17;67;100
2022;11802381;"QUILICURA";4;"F";1;1;200408;17;7;89
2022;12051986;"RENCA";4;"F";1;1;200410;17;64;96
2022;12256739;"SAN JOAQUÍN";4;"F";1;1;200411;17;61;86
2022;12771459;"QUILICURA";4;"F";1;1;200410;17;67;97
2022;13533283;"MAIPÚ";4;"F";1;1;200505;17;65;91
2022;13615695;"PUENTE ALTO";4;"F";1;1;200412;17;69;89
2022;17881845;"RECOLETA";4;"F";1;1;200505;17;65;97
2022;18482384;"SANTIAGO";4;"F";1;1;200501;17;63;83
2022;18506367;"LA FLORIDA";4;"F";1;1;200410;17;67;96
2022;18989488;"VITACURA";4;"F";1;1;200503;17;69;88
2022;20117204;"MAIPÚ";4;"F";1;1;200412;17;66;96
2022;20242407;"TEMUCO";4;"F";1;1;200407;17;65;88
2022;20331171;"MAIPÚ";4;"F";1;1;200502;17;66;93
2022;20629828;"LA FLORIDA";4;"F";1;1;200503;17;67;100
2022;20640120;"RECOLETA";4;"F";1;1;200502;17;67;89
2022;20823763;"MAIPÚ";4;"F";1;1;200409;17;66;88
2022;21812552;"CERRO NAVIA";4;"F";1;1;200410;17;68;93
2022;24592346;"LA CISTERNA";4;"F";1;1;200410;17;64;82
2022;24846572;"LO ESPEJO";4;"F";1;1;200411;17;66;96
2022;166381;"PUENTE ALTO";4;"G";1;1;200408;17;65;87
2022;681000;"SANTIAGO";4;"G";1;1;200411;17;64;82
2022;1161834;"RENCA";4;"G";1;1;200307;18;61;51
2022;1970116;"PEÑAFLOR";4;"G";1;1;200410;17;64;79
2022;2827215;"SANTIAGO";4;"G";1;1;200411;17;67;93
2022;3016634;"SAN BERNARDO";4;"G";1;1;200409;17;62;89
2022;3033329;"PUDAHUEL";4;"G";1;1;200501;17;63;81
2022;4030967;"PROVIDENCIA";4;"G";1;1;200502;17;62;88
2022;4056912;"SANTIAGO";4;"G";1;1;200404;18;66;84
2022;5361492;"LA FLORIDA";4;"G";1;1;200502;17;61;89
2022;5797653;"EL BOSQUE";4;"G";1;1;200503;17;64;93
2022;5989582;"LO PRADO";4;"G";1;1;200411;17;65;86
2022;6975744;"PUENTE ALTO";4;"G";1;1;200409;17;63;75
2022;7051701;"SANTIAGO";4;"G";1;1;200506;17;67;87
2022;7056656;"MAIPÚ";4;"G";1;1;200501;17;63;87
2022;7747398;"LAMPA";4;"G";1;1;200409;17;66;92
2022;8548639;"LO PRADO";4;"G";1;1;200503;17;63;87
2022;8841900;"LA PINTANA";4;"G";1;1;200501;17;65;100
2022;9493761;"SAN ANTONIO";4;"G";1;1;200311;18;61;86
2022;9985594;"LO PRADO";4;"G";1;1;200412;17;65;88
2022;10337403;"LA FLORIDA";4;"G";1;1;200406;18;65;97
2022;11607646;"PUDAHUEL";4;"G";1;1;200504;17;65;81
2022;12393628;"SANTIAGO";4;"G";1;1;200410;17;65;96
2022;12501824;"PUENTE ALTO";4;"G";1;1;200410;17;67;94
2022;12707214;"RENCA";4;"G";1;1;200411;17;62;87
2022;12874644;"MAIPÚ";4;"G";1;1;200409;17;64;67
2022;13190587;"QUILICURA";4;"G";1;1;200406;18;62;78
2022;13429470;"LA FLORIDA";4;"G";1;1;200408;17;62;93
2022;13599459;"QUILICURA";4;"G";1;1;200409;17;64;89
2022;14223127;"ESTACIÓN CENTRAL";4;"G";1;1;200501;17;67;93
2022;16133455;"MACUL";4;"G";1;1;200407;17;67;91
2022;16186596;"LO PRADO";4;"G";1;1;200409;17;66;88
2022;17638741;"LA FLORIDA";4;"G";1;1;200505;17;65;92
2022;18009981;"HUECHURABA";4;"G";1;1;200503;17;66;87
2022;18056826;"LA FLORIDA";4;"G";1;1;200504;17;64;91
2022;18618410;"SANTIAGO";4;"G";1;1;200309;18;65;81
2022;20543007;"ESTACIÓN CENTRAL";4;"G";1;1;200412;17;64;86
2022;20604019;"PAINE";4;"G";1;1;200411;17;65;88
2022;20852105;"MAIPÚ";4;"G";1;1;200408;17;68;88
2022;21833236;"LA FLORIDA";4;"G";1;1;200504;17;67;17
2022;21866249;"SAN BERNARDO";4;"G";1;1;200411;17;6;86
2022;27081698;"RECOLETA";4;"G";1;1;200411;17;64;92
2022;152905;"QUINTA NORMAL";4;"H";1;1;200502;17;66;84
2022;806760;"ESTACIÓN CENTRAL";4;"H";1;1;200409;17;69;98
2022;1991480;"RENCA";4;"H";1;1;200405;18;67;97
2022;2158123;"LA CISTERNA";4;"H";1;1;200412;17;67;94
2022;2808105;"SAN BERNARDO";4;"H";1;1;200410;17;67;70
2022;3309126;"MAIPÚ";4;"H";1;1;200406;18;69;86
2022;3796395;"CERRO NAVIA";4;"H";1;1;200409;17;68;69
2022;3992296;"PUDAHUEL";4;"H";1;1;200410;17;67;84
2022;5058868;"PEDRO AGUIRRE CERDA";4;"H";1;1;200404;18;68;93
2022;5167112;"LA FLORIDA";4;"H";1;1;200412;17;64;70
2022;5311478;"LAMPA";4;"H";1;1;200404;18;67;79
2022;5872950;"PEDRO AGUIRRE CERDA";4;"H";1;1;200405;18;66;98
2022;6440876;"MAIPÚ";4;"H";1;1;200409;17;68;97
2022;7880305;"RECOLETA";4;"H";1;1;200404;18;66;93
2022;8635816;"QUILICURA";4;"H";1;1;200405;18;68;96
2022;9678370;"CERRO NAVIA";4;"H";1;1;200503;17;66;94
2022;10681537;"CERRILLOS";4;"H";1;1;200503;17;67;98
2022;10893300;"QUILICURA";4;"H";1;1;200501;17;66;98
2022;11309032;"QUILICURA";4;"H";1;1;200412;17;64;84
2022;11598312;"LA CISTERNA";4;"H";1;1;200401;18;68;97
2022;12057162;"RENCA";4;"H";1;1;200407;17;68;96
2022;12120964;"RECOLETA";4;"H";1;1;200409;17;67;78
2022;12538464;"CONCHALÍ";4;"H";1;1;200405;18;66;100
2022;12827651;"PUDAHUEL";4;"H";1;1;200504;17;67;98
2022;15017472;"RENCA";4;"H";1;1;200406;18;57;70
2022;15112751;"PUDAHUEL";4;"H";1;1;200409;17;64;94
2022;15696772;"SANTIAGO";4;"H";1;1;200406;18;66;97
2022;15844150;"CERRILLOS";4;"H";1;1;200501;17;61;93
2022;16518794;"LAMPA";4;"H";1;1;200404;18;67;96
2022;17230400;"SAN JOAQUÍN";4;"H";1;1;200409;17;61;74
2022;17238973;"LO PRADO";4;"H";1;1;200409;17;66;88
2022;17857484;"MACUL";4;"H";1;1;200502;17;67;84
2022;18680033;"LOS ANDES";4;"H";1;1;200404;18;68;83
2022;19294691;"MAIPÚ";4;"H";1;1;200408;17;64;94
2022;19424626;"SAN MIGUEL";4;"H";1;1;200410;17;67;78
2022;20026565;"CONCHALÍ";4;"H";1;1;200409;17;63;84
2022;20704766;"SAN JOAQUÍN";4;"H";1;1;200406;18;67;87
2022;20709321;"VALPARAÍSO";4;"H";1;1;200502;17;65;86
2022;20835320;"LA CISTERNA";4;"H";1;1;200501;17;67;51
2022;21413305;"VILLA ALEGRE";4;"H";1;1;200412;17;68;100
2022;22270342;"PUDAHUEL";4;"H";1;1;200411;17;54;91
2022;843242;"SAN BERNARDO";4;"I";1;1;200411;17;69;92
2022;1010803;"PUDAHUEL";4;"I";1;1;200412;17;66;88
2022;1104064;"QUINTA NORMAL";4;"I";1;1;200502;17;7;87
2022;1471854;"MAIPÚ";4;"I";1;1;200501;17;68;88
2022;1580567;"PEDRO AGUIRRE CERDA";4;"I";1;1;200405;18;69;87
2022;3569515;"PROVIDENCIA";4;"I";1;1;200405;18;69;64
2022;3609071;"PADRE LAS CASAS";4;"I";1;1;200410;17;65;100
2022;3806990;"PEÑALOLÉN";4;"I";1;1;200408;17;69;77
2022;4429180;"SANTIAGO";4;"I";1;1;200410;17;69;84
2022;6069641;"QUILICURA";4;"I";1;1;200412;17;69;81
2022;8281676;"RECOLETA";4;"I";1;1;200409;17;67;83
2022;8708284;"LA FLORIDA";4;"I";1;1;200502;17;68;91
2022;9907284;"PUDAHUEL";4;"I";1;1;200409;17;66;84
2022;11052693;"MAIPÚ";4;"I";1;1;200410;17;67;93
2022;11065199;"PUDAHUEL";4;"I";1;1;200407;17;66;89
2022;12102562;"SANTIAGO";4;"I";1;1;200502;17;67;87
2022;13519168;"LA FLORIDA";4;"I";1;1;200411;17;66;73
2022;14247203;"CERRILLOS";4;"I";1;1;200411;17;63;92
2022;14247632;"CERRO NAVIA";4;"I";1;1;200502;17;69;89
2022;15430413;"ESTACIÓN CENTRAL";4;"I";1;1;200504;17;64;79
2022;15998534;"LO PRADO";4;"I";1;1;200411;17;68;62
2022;16218722;"CERRILLOS";4;"I";1;1;200308;18;42;64
2022;17698223;"COLINA";4;"I";1;1;200503;17;69;100
2022;18890483;"CERRILLOS";4;"I";1;1;200401;18;67;31
2022;18896600;"PUENTE ALTO";4;"I";1;1;200410;17;67;86
2022;20192350;"INDEPENDENCIA";4;"I";1;1;200501;17;63;98
2022;21466701;"QUINTA NORMAL";4;"I";1;1;200501;17;69;92
2022;21666113;"SANTIAGO";4;"I";1;1;200409;17;67;88
2022;21675038;"LA FLORIDA";4;"I";1;1;200501;17;69;86
2022;21869477;"MAIPÚ";4;"I";1;1;200502;17;64;97
2022;22041053;"SANTIAGO";4;"I";1;1;200502;17;59;92
2022;22196856;"QUINTA NORMAL";4;"I";1;1;200501;17;68;83
2022;22281743;"ESTACIÓN CENTRAL";4;"I";1;1;200501;17;68;100
2022;22568827;"ESTACIÓN CENTRAL";4;"I";1;1;200409;17;7;91
2022;22634017;"LA CISTERNA";4;"I";1;1;200506;17;62;65
2022;23459919;"CONCHALÍ";4;"I";1;1;200412;17;69;93
2022;23559990;"CERRILLOS";4;"I";1;1;200411;17;67;94
2022;24214291;"SAN MIGUEL";4;"I";1;1;200503;17;69;91
2022;24411206;"SAN BERNARDO";4;"I";1;1;200504;17;69;88
2022;24503382;"QUILICURA";4;"I";1;1;200405;18;51;94
2022;329959;"PUDAHUEL";4;"J";1;1;200405;18;62;87
2022;350167;"ÑUÑOA";4;"J";1;1;200211;19;56;88
2022;785412;"LA CISTERNA";4;"J";1;1;200409;17;65;98
2022;1210630;"SANTIAGO";4;"J";1;1;200502;17;66;89
2022;3858326;"QUILICURA";4;"J";1;1;200410;17;65;87
2022;5520743;"PUENTE ALTO";4;"J";1;1;200306;19;65;91
2022;10124455;"RENCA";4;"J";1;1;200412;17;65;86
2022;10564857;"HUECHURABA";4;"J";1;1;200412;17;63;91
2022;11624392;"PUDAHUEL";4;"J";1;1;200404;18;61;87
2022;12833821;"COPIAPÓ";4;"J";1;1;200308;18;2;2
2022;14231760;"CONCHALÍ";4;"J";1;1;200502;17;64;89
2022;14321268;"RENCA";4;"J";1;1;200503;17;64;87
2022;14749458;"ÑUÑOA";4;"J";1;1;200401;18;65;89
2022;15539287;"CONCHALÍ";4;"J";1;1;200502;17;62;86
2022;16236299;"SAN MIGUEL";4;"J";1;1;200404;18;66;97
2022;16478679;"LAMPA";4;"J";1;1;200407;17;65;87
2022;16759089;"MACUL";4;"J";1;1;200411;17;68;89
2022;17029205;"SANTIAGO";4;"J";1;1;200304;19;64;91
2022;17313135;"HUECHURABA";4;"J";1;1;200411;17;66;84
2022;18647847;"PEDRO AGUIRRE CERDA";4;"J";1;1;200308;18;6;81
2022;18684217;"MAIPÚ";4;"J";1;1;200307;18;65;96
2022;18702499;"ESTACIÓN CENTRAL";4;"J";1;1;200405;18;66;91
2022;19128405;"SANTIAGO";4;"J";1;1;200503;17;64;94
2022;21004719;"SAN RAMÓN";4;"J";1;1;200408;17;65;96
2022;24739991;"QUILICURA";4;"J";1;1;200404;18;67;98
2022;26536367;"SANTIAGO";4;"J";1;1;200307;18;2;1
2022;26610351;"SANTIAGO";4;"J";1;1;200411;17;2;7
